,media0,media1,media2,media3,media4,media5,media6,media7,media8,media9,media10,media11,media12,media13,media14,media15,std0,std1,std2,std3,std4,std5,std6,std7,std8,std9,std10,std11,std12,std13,std14,std15,750,751,752,753,754,755,756,757,758,759,7510,7511,7512,7513,7514,7515,max0,max1,max2,max3,max4,max5,max6,max7,max8,max9,max10,max11,max12,max13,max14,max15,media-pos0,media-pos1,media-pos2,media-pos3,media-pos4,media-pos5,media-pos6,media-pos7,std-pos0,std-pos1,std-pos2,std-pos3,std-pos4,std-pos5,std-pos6,std-pos7,75-pos0,75-pos1,75-pos2,75-pos3,75-pos4,75-pos5,75-pos6,75-pos7,max-pos0,max-pos1,max-pos2,max-pos3,max-pos4,max-pos5,max-pos6,max-pos7,Target,Position_right,Position_top
Water-50_70-back-0,3172.0225,2.5725,4.7075,1.8425,335.2575,11.8325,21.615,27.4675,2412.1625,1.805,3.1,2.885,2.4575,1.515,9.2775,1.63,4521.967922456222,14.183358661024842,29.207956202271035,17.385866807888895,594.4500680479866,28.929426594000088,54.855442518813206,71.96061261669767,3660.3163135008995,14.101919562185422,19.204609931120956,16.78230883175229,17.143597963316115,10.079372966534034,43.7991599208756,11.843511807307236,6333.0,0.0,0.0,0.0,576.0,0.0,0.0,0.0,5331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13623.0,105.0,236.0,200.0,2726.0,189.0,320.0,415.0,11118.0,133.0,158.0,133.0,137.0,88.0,277.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Water,0,0
Water-50_70-back-1,464.5625,2.37,3.4875,3.9825,41.8425,12.165,21.4025,29.755,433.6175,2.875,4.9525,3.645,0.6825,0.55,3.57,2.01,959.5841967594225,13.571239676828135,24.993128754967987,23.064846881220188,82.75895907403319,26.480385231431434,52.858827387978415,73.69047217397274,962.0422336582178,18.56720840810959,27.921483966961556,18.968618722527033,9.40227102891924,7.421941325056556,25.503453989872156,13.464327695832063,256.0,0.0,0.0,0.0,43.0,7.0,0.0,0.0,76.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4175.0,105.0,236.0,169.0,465.0,115.0,249.0,522.0,3976.0,178.0,211.0,133.0,137.0,105.0,277.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Water,0,0
Water-50_70-back-2,192.6425,2.0625,4.755,2.885,96.6075,9.255,22.0175,28.0125,408.01,1.505,3.1375,1.985,0.8275,1.1,5.375,2.4875,390.38373858567644,11.785620300377136,29.029843342864936,20.896253456572147,200.83618043614632,23.099761306798708,55.57493704737363,71.43517904901213,970.0502841525549,11.627035084756383,17.892426920425148,13.440848784213715,10.07653636985611,10.473262292984156,35.0792782766554,15.02862244123528,111.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1521.0,105.0,218.0,185.0,831.0,196.0,349.0,379.0,3779.0,118.0,140.0,133.0,137.0,105.0,277.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Water,0,0
Water-50_70-back-3,207.3575,2.7125,5.13,3.6925,147.425,10.67,24.93,28.42,282.4075,1.58,2.0,3.0925,0.6075,2.5975,5.065,1.785,425.1562233218808,15.55827733826382,33.3470112288152,24.60633298171472,370.4088297109293,26.02121941126366,58.03766903976199,74.50635269209391,678.5208085703131,12.832001037506553,12.484576951348226,15.66884569979265,7.879318046773174,14.08621835763767,34.13016180539084,12.685862318222236,179.0,0.0,0.0,0.0,143.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2067.0,132.0,329.0,232.0,2237.0,174.0,334.0,594.0,2493.0,148.0,140.0,133.0,115.0,105.0,277.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Water,0,0
Water-50_70-back-4,527.7525,2.185,4.7,3.61,425.5075,9.8625,23.4025,20.0825,1268.1125,2.06,2.53,2.04,0.675,3.135,6.22,2.1975,959.2163317894931,14.004860416591852,26.40725957754777,22.926555943240864,782.6128782717835,25.327006077349697,60.59699235486981,58.43854337789688,2026.3353887283179,13.844695336930751,17.506721945675746,12.492740749273995,7.339895104861908,16.64660772866896,39.416503547114594,14.09379584972175,606.0,0.0,0.0,0.0,591.0,0.0,0.0,0.0,2432.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4301.0,105.0,218.0,185.0,3740.0,174.0,377.0,432.0,7184.0,118.0,193.0,108.0,107.0,105.0,277.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Water,0,0
Water-50_70-back-5,173.085,1.51,1.67,2.53,18.0325,11.255,25.2425,27.7375,308.935,1.58,3.585,1.8,1.1425,1.2425,4.785,1.2875,307.7539178627963,11.567168992292036,13.419997796278885,18.70102727265614,40.769988025003066,24.370777829812436,59.51435616912583,65.71933636061146,713.3501959276904,12.1146817450754,22.468976662961452,11.633501014942174,10.594233725029365,9.648649378907532,31.730203111131825,10.489992545708613,143.0,0.0,0.0,0.0,10.0,7.0,0.0,0.0,67.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1224.0,132.0,181.0,169.0,245.0,129.0,334.0,309.0,3567.0,118.0,265.0,96.0,137.0,105.0,277.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Water,0,0
Water-50_70-back-6,280.765,0.5025,5.59,2.255,138.8475,12.325,25.5175,32.53,266.61,2.21,4.455,1.5925,1.0275,2.5325,5.7625,2.075,601.3611917828208,7.104659331067597,35.94456745913875,17.601690936086808,392.5490365661614,27.347469448068427,60.71090700461745,75.3103460392489,678.7538839575593,15.39914719508315,23.11913083414498,11.797219151107077,11.834774966016111,15.66676618376118,37.05744499184097,13.856022097663036,131.0,0.0,0.0,0.0,87.0,7.0,0.0,16.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2209.0,105.0,423.0,232.0,2113.0,196.0,450.0,594.0,3720.0,163.0,158.0,121.0,137.0,105.0,277.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Water,0,0
Water-50_70-back-7,255.7875,3.065,4.6125,3.415,179.8225,10.66,21.0775,28.1975,381.89,2.6475,1.35,2.4025,1.455,2.27,8.3975,1.8825,524.294248003897,18.051743367234337,27.554409037275267,23.000114961029055,432.2731905542252,24.04151380352142,53.39338561862847,64.65538873117974,858.9557732800541,16.647254170840746,11.883836245496472,14.111993645890536,17.430361981238143,14.578526454479572,45.41112108885191,13.083065782747223,111.0,0.0,0.0,0.0,110.0,7.0,0.0,16.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2520.0,214.0,236.0,185.0,2269.0,166.0,334.0,292.0,4139.0,178.0,140.0,133.0,287.0,105.0,277.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Water,0,0
Water-50_70-back-8,353.79,1.77,2.53,1.265,304.93,10.25,19.3825,26.1125,619.9175,2.805,0.915,2.31,1.905,2.5775,6.6925,1.2625,640.4394253509573,12.829403102245191,18.159667778750347,13.643317973032977,527.486906179175,27.175794551839868,45.610162365722495,60.843402623925755,1109.255220205264,18.63007445464099,10.038161520756345,12.887167948946782,15.465896672994754,15.822131441698803,38.99981291324563,10.557805733425893,305.0,0.0,0.0,0.0,501.0,0.0,0.0,0.0,759.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2209.0,150.0,181.0,185.0,2949.0,271.0,235.0,309.0,4221.0,178.0,140.0,108.0,144.0,105.0,277.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Water,0,0
Water-50_70-back-9,149.2275,1.26,3.905,2.2575,396.08,11.1525,23.31,24.6675,534.7475,2.28,2.7975,2.7625,1.6675,1.935,6.02,2.1425,370.60443178123165,9.232849710921357,28.86735674969734,17.28055954230746,773.8660901044409,26.893538252698768,54.222126456767754,62.56538990355965,991.884623587863,13.761178185847932,18.129898698477188,14.426065720786543,14.233179625636676,12.002329556672262,34.61509949114638,13.759014133462186,111.0,0.0,0.0,0.0,513.0,7.0,0.0,0.0,560.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1987.0,96.0,423.0,169.0,3643.0,287.0,249.0,309.0,3624.0,118.0,158.0,133.0,144.0,105.0,277.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Water,0,0
Water-50_70-right-0,928.245,1.545,6.545,1.49,56.405,3.1875,3.88,6.0225,27.22,1.82,1.7575,1.45,3.0225,2.42,13.3925,2.72,1492.4945913597471,10.314015818572576,39.33842592664297,12.876116882232502,93.03318714187168,28.900006395746445,40.71769180669719,53.63523879738122,38.58066574624584,11.63619795108754,11.219777281908964,10.608669080008267,18.187053528268322,14.605715227034725,55.20069052408519,15.025345337338107,1115.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5283.0,96.0,460.0,169.0,707.0,372.0,716.0,850.0,200.0,94.0,94.0,94.0,137.0,105.0,292.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Water,1,0
Water-50_70-right-1,285.54,2.4625,2.76,3.46,5.6975,3.41,12.855,10.385,25.6575,1.2925,1.9375,0.9825,2.3825,2.9425,8.8125,0.705,578.4342996378191,17.01476857392009,21.140949585423826,23.74094524661983,37.002282578782605,29.675047111211374,94.49978570741288,88.36060074722741,38.01253181765138,9.787309247477761,12.138036231569638,8.477136802654973,16.539500640999723,14.44318898374073,45.144683517272405,6.50567325195119,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2457.0,214.0,218.0,232.0,645.0,403.0,837.0,982.0,200.0,83.0,136.0,94.0,137.0,111.0,292.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Water,1,0
Water-50_70-right-2,349.5175,1.6175,2.4975,2.45,2.7925,2.81,6.635,7.435,21.6075,1.4175,1.715,2.12,3.695,4.39,15.66,1.4425,658.6185585815314,10.668445673232245,23.9502406840111,18.143745168013307,31.618091387803595,29.023348996410203,52.29108594371451,69.40658441314997,31.767299965810555,9.83565167437569,11.723154690172993,11.284456006756448,20.25395100537981,18.967401133640116,60.53631980090635,9.380387674948773,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2395.0,105.0,329.0,169.0,597.0,411.0,837.0,963.0,168.0,94.0,115.0,94.0,137.0,111.0,306.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Water,1,0
Water-50_70-right-3,303.0125,2.035,5.6075,3.5025,28.5425,6.4775,4.7125,11.56,15.7325,1.525,1.29,1.005,2.875,2.4175,15.27,1.7875,577.4215717502766,13.507772755418625,29.402972310665394,24.77052565253233,58.128051486989975,45.77157509269421,52.19622552107269,77.79519026953129,26.61855202729999,10.097736662950002,10.097315953939724,7.559619343031009,18.895952411663714,14.432912601599657,58.83848245446031,11.095499945816766,111.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2250.0,132.0,199.0,232.0,609.0,411.0,716.0,963.0,222.0,83.0,157.0,83.0,137.0,111.0,306.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Water,1,0
Water-50_70-right-4,645.23,2.0225,5.455,4.03,39.365,3.075,7.295,5.5075,14.29,2.075,1.32,2.58,2.3075,1.2,12.7625,1.115,1205.6006009963703,15.613020520528144,36.045682168708055,23.36286924048228,95.65744949615988,30.776897480843775,56.70954864278248,52.156790264324364,28.007712865385265,12.87784812890243,9.342687757617817,12.80638938274783,16.037173100413625,8.58103054493062,55.37686870634045,10.410702753876594,147.25,0.0,0.0,0.0,65.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3831.0,223.0,385.0,185.0,1062.0,411.0,731.0,888.0,157.0,94.0,94.0,94.0,137.0,105.0,306.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Water,1,0
Water-50_70-right-5,242.8525,0.6925,2.75,1.34,29.76,4.135,5.1225,6.255,11.905,1.37,3.53,1.5575,4.38,3.925,13.2875,1.7425,526.7524761894111,6.871024026878752,17.83641905236387,12.775854419190479,72.64489384329627,33.309993457826046,43.259518705674516,58.13595658988954,22.99168368773797,9.753251498191132,17.057740656098897,12.68360668130781,23.000394461039296,17.89398955390854,57.3281443453841,12.13855655083595,79.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2584.0,96.0,199.0,185.0,744.0,403.0,746.0,1000.0,243.0,83.0,115.0,189.0,137.0,105.0,306.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Water,1,0
Water-50_70-right-6,513.6325,1.2175,4.6175,5.4225,9.8425,4.88,5.3975,11.0125,20.18,2.775,1.63,1.37,1.0025,1.3625,10.67,1.5225,1004.2716271989048,9.326448969245465,26.633240838167996,30.164112417653943,48.7903056822912,35.57209629875226,53.3234279061198,87.7586251285952,37.647122926747606,14.02644745009136,10.57936232805038,9.474043156664205,10.813177412972204,11.408394822720613,44.89504440950382,11.388975619613946,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3952.0,96.0,292.0,375.0,585.0,427.0,914.0,982.0,146.0,94.0,94.0,104.0,137.0,105.0,292.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Water,1,0
Water-50_70-right-7,288.13,1.725,5.675,1.8475,5.8925,2.9575,9.42,17.81,21.1925,1.5775,1.525,0.825,3.1975,2.015,14.53,0.9425,580.5244825043699,11.861750622043454,35.732217302925115,18.73597704523574,35.197059910108884,27.137553514953208,63.30246127924298,110.23239929638086,32.677054924615895,10.257779919270106,9.848444274939604,7.0105094756208555,19.81211228600035,12.614578628910412,59.228448593619255,8.421192609268953,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2584.0,132.0,423.0,232.0,621.0,364.0,701.0,963.0,211.0,115.0,94.0,83.0,137.0,105.0,306.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Water,1,0
Water-50_70-right-8,292.985,0.695,1.175,3.1425,6.9475,7.235,12.5925,16.785,13.255,1.6275,2.24,1.0875,3.0125,2.565,12.4775,2.49,628.8151764153105,6.578005045296031,12.296030086565466,20.301170842933846,49.74586789051371,52.47206942913038,80.16944113550974,105.27764354589375,24.83539746850336,10.31939768938467,11.517770948367009,8.535336764545965,18.747827777263016,14.841207113015699,54.05510502902776,13.81637182207455,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2691.0,88.0,163.0,185.0,609.0,623.0,686.0,888.0,243.0,83.0,83.0,94.0,137.0,105.0,292.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Water,1,0
Water-50_70-right-9,335.485,2.16,2.395,3.065,51.325,4.8075,4.1525,8.445,19.88,2.225,1.3725,3.55,2.4375,0.935,2.8375,1.7725,658.6609601502652,12.492179006916784,18.42451170530576,20.166245775346386,104.43796050280307,38.63057399090984,40.72604536014648,63.971696239817334,31.146200643679467,12.571574532075854,9.410639941591414,16.591887379591263,16.732484389192972,9.38568071619024,24.027367306869984,12.67981419303627,79.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2520.0,96.0,181.0,169.0,819.0,396.0,686.0,869.0,168.0,94.0,94.0,157.0,144.0,105.0,292.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Water,1,0
Water-50_70-top-0,13.3425,2.6475,3.565,3.155,3413.5275,5.31,5.495,9.99,863.665,2.5375,1.3975,2.7,0.0,0.0,0.0,0.0,32.706796389667815,14.9535033321548,21.271388174898618,25.170217014587166,4496.843185595141,17.576011790966437,25.867601493326415,42.39136077872085,1169.5279268594911,15.624464903118133,11.666823933777108,14.93142218347098,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,9657.0,0.0,0.0,0.0,2514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,438.0,123.0,181.0,359.0,11835.0,107.0,221.0,309.0,3001.0,118.0,158.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Water,0,1
Water-50_70-top-1,8.18,2.4025,2.9475,3.3725,15.715,9.9825,11.0375,20.625,493.6825,2.685,1.4825,2.07,0.0,0.0,0.0,0.0,29.850716292207917,14.2928726739303,25.21824028074013,21.049380865885055,52.319998380890894,24.48757433868204,41.628215967798354,60.29230697777084,1030.3344526923072,16.583525206381054,11.710787767068114,12.674253103410969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305.0,132.0,366.0,185.0,536.0,129.0,349.0,327.0,3779.0,118.0,158.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Water,0,1
Water-50_70-top-2,443.8575,3.355,1.9,3.0,1570.5425,6.7175,15.6775,12.36,907.8675,1.725,3.495,1.35,0.0,0.0,0.0,0.0,870.9688939504845,19.143017337451145,16.914794580166312,24.66720855599316,2422.1160394301733,20.733484685842022,48.92281777450566,45.54829324512455,1298.4297090011514,12.537637572115559,21.23599287727591,9.459450460122891,0.0,0.0,0.0,0.0,111.0,0.0,0.0,0.0,2862.25,0.0,0.0,0.0,2159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2952.0,214.0,218.0,359.0,6476.0,107.0,349.0,309.0,4118.0,118.0,211.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Water,0,1
Water-50_70-top-3,3.6925,13.305,1.2175,3.3025,1570.0175,8.895,14.36,21.1825,1972.685,1.475,3.9325,1.625,0.0,0.0,0.0,0.0,23.76140683729022,21.852592856142774,13.070857356351015,22.070086441580795,2249.4714716903172,25.923329696556948,45.25096157883853,61.04798386995638,2818.251045980526,12.886408491489252,23.38343229756986,12.109954686383663,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,3278.5,0.0,0.0,0.0,4463.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,159.0,199.0,169.0,6235.0,166.0,249.0,292.0,7514.0,163.0,193.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Water,0,1
Water-50_70-top-4,4.795,6.2325,2.6675,3.83,21.0225,5.3575,16.6125,27.3225,351.82,1.1775,0.915,1.32,0.0,0.0,0.0,0.0,24.766639681288336,18.24542909765062,20.27287392781885,22.770536738478317,56.71718515122826,18.575044399303366,49.29398631137632,67.32722988107142,686.726649641855,10.868592803293685,10.347969665131313,9.520725315138387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,132.0,218.0,169.0,489.0,159.0,263.0,379.0,2316.0,118.0,140.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Water,0,1
Water-50_70-top-5,3.25,3.6325,4.655,3.405,321.63,10.385,16.36,22.415,318.4825,0.51,2.315,1.02,0.0,0.0,0.0,0.0,21.865560978219392,13.519778280796762,26.715637522255758,20.570703917200348,449.3643163648584,27.142652485707746,45.73734975823666,62.579175113569164,639.6628377972984,6.3770342962885085,17.08480322547289,8.728692639105304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,847.0,0.0,0.0,0.0,327.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,150.0,199.0,185.0,1826.0,174.0,320.0,379.0,3779.0,103.0,158.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Water,0,1
Water-50_70-top-6,4.89,5.25,5.3375,5.9125,966.2025,8.495,20.395,24.615,1384.9625,3.2025,2.535,1.56,0.0,0.0,0.0,0.0,29.101118324203636,14.657236658598558,29.063470319587317,29.724800304338867,1430.3450226092311,22.719604443413196,56.15686028788894,69.30002169926631,2021.954357708245,18.010481319036337,18.161314886207766,11.481112308902023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006.0,0.0,0.0,0.0,2726.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.0,150.0,218.0,216.0,4139.0,129.0,263.0,432.0,5796.0,118.0,158.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Water,0,1
Water-50_70-top-7,2.2925,2.785,4.2425,3.1425,929.7775,7.825,22.5125,23.335,324.16,1.945,1.615,1.02,0.0,0.0,0.0,0.0,16.466018588913,11.222237813996047,24.831738397252227,20.953874483964217,1536.8297114184454,21.511770398183362,59.07660244242512,65.12692658506174,488.49456162976,13.547539058306459,15.114990318582068,8.851863573384179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1484.5,0.0,0.0,0.0,831.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,96.0,199.0,169.0,4735.0,144.0,421.0,397.0,1275.0,118.0,193.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Water,0,1
