,media-pos0,media-pos1,media-pos2,media-pos3,media-pos4,media-pos5,media-pos6,media-pos7,std-pos0,std-pos1,std-pos2,std-pos3,std-pos4,std-pos5,std-pos6,std-pos7,75-pos0,75-pos1,75-pos2,75-pos3,75-pos4,75-pos5,75-pos6,75-pos7,max-pos0,max-pos1,max-pos2,max-pos3,max-pos4,max-pos5,max-pos6,max-pos7,Target,Position_right,Position_top
Yellow-100_618-back-9,-19.08,21.4625,-19.035,22.5675,-19.0575,23.4575,0.5675,0.0175,6.844026720753332,32.72814419281618,7.254677861710579,32.322163438938084,7.639049774260753,33.08700755466281,0.6530773499844096,0.2287456259767815,-14.75,27.25,-14.0,28.0,-12.0,34.5,1.0,0.0,-8.0,87.0,-7.0,87.0,-7.0,85.0,4.0,4.0,Yellow,0,0
Yellow-100_618-right-0,-16.435,5.825,-16.0825,4.9125,-16.49,8.545,0.6225,0.055,14.134717918181579,17.96276781481404,13.814949359825277,13.63063936776029,13.489804931604175,21.79979478416215,0.7115190780971651,0.4663891047103049,3.5,0.0,0.5,4.0,0.0,3.0,1.0,0.0,12.0,85.0,10.0,77.0,12.0,86.0,4.0,5.0,Yellow,1,0
Yellow-100_618-right-1,-17.16,10.95,-16.4225,9.2175,-18.2325,12.64,0.6525,0.0775,12.766434687750264,22.209923497265464,12.935893362761234,19.603083838773344,11.776679038376283,24.03215056235353,0.6186279182619662,0.5978187167069228,-1.0,19.0,2.25,15.0,-6.0,23.0,1.0,0.0,12.0,87.0,9.0,86.0,11.0,86.0,4.0,5.0,Yellow,1,0
Yellow-100_618-right-2,-16.985,9.705,-16.615,8.9975,-18.29,12.4525,0.7175,0.065,13.192797267803899,20.30662138762741,12.982416294052456,18.980863433778033,11.721962763444106,23.6699897504619,0.6661856033759361,0.78887947562835,1.0,16.0,1.5,15.0,-6.0,23.0,1.0,0.0,11.0,86.0,9.0,87.0,11.0,86.0,4.0,14.0,Yellow,1,0
Yellow-100_618-right-3,-16.93,7.8025,-16.68,5.9775,-18.36,12.02,0.66,0.02,13.176461887383676,17.824077482305785,12.839186570007003,12.812391939760738,11.430531160296795,22.613780259923605,0.6367209230381746,0.2824880506266896,2.0,11.0,1.25,11.0,-5.0,24.0,1.0,0.0,11.0,85.0,9.0,69.0,13.0,86.0,4.0,4.0,Yellow,1,0
Yellow-100_618-right-4,-16.94,6.425,-16.605,7.1175,-18.5,11.73,0.595,0.055,13.362551945126983,13.252866526829003,13.078478179004545,15.254357814435323,11.379531375932824,22.541459435531312,0.60156437664486,0.4717322633876132,2.0,12.0,0.75,12.0,-6.0,22.0,1.0,0.0,14.0,62.0,11.0,81.0,10.0,86.0,4.0,5.0,Yellow,1,0
Yellow-100_618-right-5,-16.5925,7.3175,-16.5825,8.0875,-17.8425,12.365,0.555,0.05,13.088533838635696,17.612557998431647,13.093961329875262,18.47330509825277,11.302968037916692,23.43543950006928,0.6580711542912927,0.41585133260224827,1.0,7.0,2.0,11.0,-6.0,23.0,1.0,0.0,10.0,84.0,11.0,86.0,12.0,86.0,4.0,5.0,Yellow,1,0
Yellow-100_618-right-6,-16.825,9.1525,-16.4975,8.06,-18.43,12.3375,0.5275,0.015,13.56334345632694,20.15700886207252,13.159518458711323,17.490746568938906,11.514406362670794,23.847438952883905,0.6326486867940647,0.22338251805688303,0.25,11.0,0.5,13.0,-11.0,19.0,1.0,0.0,13.0,86.0,10.0,86.0,10.0,86.0,4.0,4.0,Yellow,1,0
Yellow-100_618-right-7,-17.355,6.0225,-16.71,7.0875,-18.375,11.4775,0.535,0.025,12.799552584598933,13.134240153546338,12.761388348508667,15.816137938771378,11.401287136588016,21.914152251965035,0.6121370593654843,0.29933091636804554,0.0,11.0,-0.25,11.0,-5.0,22.25,1.0,0.0,13.0,67.0,9.0,85.0,12.0,86.0,4.0,4.0,Yellow,1,0
Yellow-100_618-right-8,-16.8475,5.7175,-16.7175,5.8725,-18.32,12.155,0.5275,0.025,13.397124733606823,12.458359464687831,12.77578747530007,12.644601956827895,11.552977027393801,22.854798830309818,0.6125207786358366,0.29933091636804565,1.5,9.25,1.0,11.0,-5.0,25.0,1.0,0.0,14.0,62.0,11.0,69.0,12.0,86.0,4.0,4.0,Yellow,1,0
Yellow-100_618-right-9,-16.7325,7.5025,-16.4475,7.4025,-18.11,12.44,0.5575,0.0375,13.762246995163574,17.952038406749004,12.952863986920418,17.279523969761193,11.812991446593568,23.76369464029934,0.6306250628739826,0.4319260936502208,2.25,6.0,0.25,8.0,-5.0,20.0,1.0,0.0,12.0,85.0,11.0,86.0,12.0,86.0,4.0,5.0,Yellow,1,0
Yellow-100_618-top-0,-16.4375,5.2125,-16.4375,6.735,-17.0825,11.6925,0.5325,0.0325,12.554087243455445,15.15210577853148,12.65430449711735,17.017159996187306,13.04150666104093,23.14264242683271,0.6122752260062091,0.34892423289412267,2.0,1.0,0.0,5.0,0.0,19.0,1.0,0.0,10.0,78.0,9.0,86.0,10.0,86.0,4.0,4.0,Yellow,0,1
Yellow-100_618-top-1,-16.715,6.8925,-16.5475,8.35,-17.92,11.385,0.4775,0.08,12.140108342862554,14.228036981286271,12.250425546288715,16.863375509783378,11.85706857481942,22.469958223290007,0.6003288572458483,0.7382156907131169,0.0,12.0,0.25,15.0,-4.0,19.0,1.0,0.0,10.0,64.0,8.0,82.0,9.0,86.0,5.0,12.0,Yellow,0,1
Yellow-100_618-top-2,-16.5525,6.6725,-16.6125,9.06,-17.3775,11.4275,0.565,0.0475,12.35044848150198,14.75362386985761,12.210654936773985,18.85923053682484,12.615580681833421,23.178824139096776,0.6796541948383752,0.4309385339582982,1.0,10.0,0.25,16.0,-0.75,17.0,1.0,0.0,9.0,71.0,9.0,87.0,9.0,86.0,4.0,5.0,Yellow,0,1
Yellow-100_618-top-3,-16.605,5.6425,-16.4875,8.3225,-17.415,11.14,0.5625,0.135,12.344226375598902,12.677795945079,12.342840354636703,17.06653627427083,12.507552605544062,22.80131904903601,0.687222261055494,0.8623422088782544,1.0,9.0,0.25,15.0,-1.0,17.0,1.0,0.0,9.0,61.0,9.0,86.0,9.0,86.0,4.0,11.0,Yellow,0,1
Yellow-100_618-top-4,-16.4575,6.3425,-16.425,8.865,-17.3925,11.3975,0.52,0.0375,12.528991692553701,14.908415270063522,12.424181087267762,18.12741799617419,12.616313731849424,23.07347952506273,0.5834819001644774,0.4080563993649133,1.0,8.0,0.5,16.0,-1.0,17.0,1.0,0.0,9.0,72.0,9.0,85.0,9.0,86.0,4.0,5.0,Yellow,0,1
Yellow-100_618-top-5,-16.5225,7.81,-16.445,8.8575,-17.6,10.4525,0.4725,0.0675,12.398136077470967,17.229947118149763,12.387720292091235,17.77941119401926,12.38197412402486,21.963577591128228,0.6326486867940652,0.5325907267363097,1.0,11.0,2.0,17.0,-1.0,15.0,1.0,0.0,9.0,84.0,10.0,85.0,9.0,86.0,4.0,5.0,Yellow,0,1
Yellow-100_618-top-6,-16.7025,6.75,-16.505,8.7425,-17.68,10.51,0.5375,0.04,12.13991092814769,15.034379982348261,12.32984337264602,17.819512656869183,12.24775975628272,21.649402800169987,0.6998701992079297,0.3984934033095196,0.25,11.0,2.0,16.0,-1.0,17.0,1.0,0.0,9.0,74.0,10.0,86.0,10.0,86.0,4.0,4.0,Yellow,0,1
Yellow-100_618-top-7,-16.5,6.345,-16.4475,8.515,-17.5775,11.0,0.46,0.0625,12.358269176652794,13.996633143308955,12.415014103414103,17.597555509210643,12.288674564670947,22.242117242938487,0.5560332115358116,0.6668624399263023,1.0,10.0,1.25,15.0,-1.0,18.0,1.0,0.0,9.0,70.0,10.0,85.0,10.0,86.0,4.0,11.0,Yellow,0,1
Yellow-100_618-top-8,-16.42,7.1375,-16.4475,9.325,-17.5575,11.4125,0.4825,0.0325,12.551591777155284,16.31683767552169,12.434781994797762,19.051555827507173,12.449061876463176,23.221875084844804,0.5705326623401972,0.3765610781985229,0.5,9.0,0.5,16.0,-1.0,17.0,1.0,0.0,9.0,86.0,8.0,87.0,9.0,86.0,4.0,5.0,Yellow,0,1
Yellow-100_618-top-9,-16.2025,7.365,-16.305,10.275,-18.095,11.1325,0.5325,0.0125,12.9107789960837,15.816040682077869,12.573073627841616,20.20730593207765,11.611979597615445,22.322425281005156,0.6783022814073446,0.20603367367184588,2.0,12.0,0.5,19.0,-5.0,18.0,1.0,0.0,11.0,76.0,9.0,86.0,9.0,86.0,4.0,4.0,Yellow,0,1
Yellow-150_332-back-0,-18.82,20.4375,-19.995,22.69,-20.2825,20.8125,0.4475,0.18,6.977414333185473,30.530499048991175,6.166444485599876,30.899447237758206,6.526805629810314,30.273727722656883,0.5857486694473983,0.770769234617326,-13.0,28.0,-18.0,38.0,-17.0,26.0,1.0,0.0,-4.0,86.0,-8.0,87.0,-8.0,86.0,4.0,6.0,Yellow,0,0
Yellow-150_332-back-1,-19.475,17.615,-19.4425,19.8525,-20.5725,16.6525,0.495,0.12,6.358888555333195,26.336396668369154,6.221209880799125,27.173271987861774,6.240360486181384,26.352378704938886,0.5297892899345208,0.3618388015342474,-14.75,26.0,-14.0,36.0,-17.0,21.0,1.0,0.0,-1.0,86.0,-7.0,87.0,-5.0,86.0,4.0,3.0,Yellow,0,0
Yellow-150_332-back-2,-20.4475,13.085,-19.53,16.37,-21.6325,12.44,0.49,0.185,5.274637261993864,17.41611545937371,5.929333223997726,21.022916246772223,4.709872716168261,18.402664076507516,0.6564887231392649,0.4257089030962829,-16.0,25.0,-13.0,36.0,-18.0,22.0,1.0,0.0,-3.0,77.0,-5.0,86.0,-8.0,86.0,4.0,4.0,Yellow,0,0
Yellow-150_332-back-3,-18.75,22.49,-18.755,23.9175,-19.6075,24.0025,0.4875,0.065,7.343522199581026,32.82718324650697,7.021626099608732,33.20839785310222,6.978193298000629,33.48365843520546,0.5836912614745964,0.49130280491290645,-14.0,23.25,-15.0,34.0,-16.0,32.25,1.0,0.0,-6.0,89.0,-5.0,87.0,-6.0,86.0,4.0,5.0,Yellow,0,0
Yellow-150_332-back-4,-18.865,22.0225,-18.7975,23.9725,-19.8,24.7425,0.52,0.0525,7.138218293173866,33.30412746214859,7.089580320640066,33.13716830930026,7.009124021507431,33.674934250000426,0.6329308838723214,0.4244929158289608,-14.0,32.0,-15.0,33.25,-17.0,33.5,1.0,0.0,-6.0,90.0,-5.0,87.0,-5.0,86.0,4.0,5.0,Yellow,0,0
Yellow-150_332-back-5,-19.445,19.4425,-20.05,22.01,-20.28,19.8075,0.515,0.125,6.820430387936828,29.58606143656694,5.970478753111324,30.125716539071462,6.431953440647434,29.35881970526446,0.6862597037218352,0.547836940414945,-16.0,23.25,-18.0,38.0,-16.75,25.0,1.0,0.0,-2.0,88.0,-8.0,86.0,-5.0,86.0,4.0,5.0,Yellow,0,0
Yellow-150_332-back-6,-18.9025,22.2575,-18.6675,24.2075,-19.6825,23.4725,0.5475,0.0475,7.240791836259331,32.88639507764588,7.3771946736637215,33.43657361164886,7.181966677965608,33.43342232063869,0.6071782386860024,0.36134495352584795,-14.0,24.25,-13.0,33.0,-16.0,28.75,1.0,0.0,-3.0,89.0,-5.0,87.0,-5.0,86.0,4.0,5.0,Yellow,0,0
Yellow-150_332-back-7,-18.65,21.6025,-19.5725,24.7825,-19.99,21.88,0.5875,0.0625,7.329174031222759,32.015495836925695,6.556081089196529,32.98021270132398,6.78343108930563,32.016139413698845,0.7096497424027091,0.3987370412567353,-13.0,25.0,-18.0,43.0,-17.0,23.0,1.0,0.0,-4.0,86.0,-7.0,86.0,-6.0,86.0,5.0,5.0,Yellow,0,0
Yellow-150_332-back-8,-18.85,22.1525,-19.3825,23.49,-19.93,21.085,0.5675,0.065,7.137566963285749,32.3899214460021,6.559249433649554,32.230138917426075,6.787139541654863,31.108231711244983,0.6530773499844099,0.3098629335593173,-14.0,27.5,-15.0,37.0,-17.0,23.0,1.0,0.0,-6.0,89.0,-7.0,86.0,-5.0,86.0,4.0,4.0,Yellow,0,0
Yellow-150_332-back-9,-18.5975,21.66,-18.9225,23.5,-19.7575,23.6775,0.5725,0.0175,7.2975083295292205,32.54369570786043,6.950342574633395,32.74646281764901,7.081246633518089,33.02172890992385,0.6563694097114906,0.13128915456070023,-13.0,23.0,-14.75,33.0,-16.0,28.0,1.0,0.0,-6.0,89.0,-7.0,88.0,-5.0,86.0,4.0,1.0,Yellow,0,0
Yellow-150_332-right-0,-16.96,9.085,-17.005,8.28,-17.98,12.275,0.965,0.0575,13.344233639612767,20.169650766190234,12.498219422053893,18.96221278713181,12.010004184064845,23.557414000394154,0.6669986642003988,0.4468702076175372,3.0,12.25,0.25,11.0,-4.0,23.0,1.0,0.0,13.0,86.0,9.0,87.0,11.0,86.0,5.0,5.0,Yellow,1,0
Yellow-150_332-right-1,-14.3225,5.2175,-14.405,5.125,-17.29,8.7525,1.015,0.0825,13.331647528139067,6.932918371281856,12.739966320781088,6.557581848459699,9.741310632152144,11.062195721712042,0.7457649854571043,0.48609100089682866,2.0,13.0,1.0,12.0,-4.0,22.0,1.0,0.0,5.0,20.0,3.0,18.0,-1.0,31.0,4.0,5.0,Yellow,1,0
Yellow-150_332-right-2,-14.4275,4.32,-14.3375,5.0,-17.105,8.7525,1.0225,0.01,13.234902733905475,5.710878683560486,12.726685155121675,6.477259236594218,9.862918833682011,11.102676132051833,0.7302924535206244,0.15799495566326596,2.0,11.0,2.0,11.0,-5.0,23.0,1.0,0.0,5.0,14.0,3.0,18.0,0.0,26.0,4.0,3.0,Yellow,1,0
Yellow-150_332-right-3,-17.1275,7.44,-16.8325,8.3625,-18.16,12.22,0.89,0.0775,13.070897622644452,19.514826957417398,12.587515944145183,19.16806276924746,11.651342603372134,23.392297856292206,0.5989966548163733,0.5677142756236339,1.0,11.0,1.0,11.0,-4.0,23.0,1.0,0.0,9.0,86.0,11.0,86.0,10.0,86.0,4.0,5.0,Yellow,1,0
Yellow-150_332-right-4,-16.7925,9.7775,-17.0275,8.95,-17.7225,12.7575,0.945,0.05,13.449411154433585,22.644866276303773,12.528133503147327,20.57098474876297,12.239485539256384,24.472350389448852,0.6023970497220118,0.4981167541368979,0.75,14.0,0.0,9.0,-4.0,21.0,1.0,0.0,10.0,86.0,9.0,87.0,12.0,86.0,5.0,5.0,Yellow,1,0
Yellow-150_332-right-5,-14.1575,4.3,-14.4125,4.4025,-16.69,8.565,0.9525,0.025,13.464431701807236,12.772346381154883,12.580063144587347,5.7220931156404715,10.25679797801952,10.861893334821627,0.5883103114482966,0.2637212016134674,2.0,14.25,1.0,11.0,-4.0,22.0,1.0,0.0,6.0,31.0,2.0,16.0,1.0,26.0,5.0,4.0,Yellow,1,0
Yellow-150_332-right-6,-16.9925,6.66,-17.04,6.2175,-17.795,10.38,0.965,0.0475,12.95674097107292,17.670597756234923,12.271098142548581,15.932193216935081,12.153899299007907,20.87858684085625,0.6517952843737304,0.47519287734213095,1.0,8.0,1.0,6.0,-3.0,19.0,1.0,0.0,11.0,86.0,10.0,86.0,10.0,86.0,4.0,5.0,Yellow,1,0
Yellow-150_332-right-7,-14.435,5.225,-14.3575,5.5225,-17.5925,9.2925,0.665,0.0775,13.022662914067702,6.990819257047897,12.642161776609425,7.024446659858196,9.34182090357578,11.806796553771704,0.6624742866339243,0.8879554675098812,2.0,12.0,1.0,12.0,-5.0,23.0,1.0,0.0,7.0,22.0,4.0,19.0,-1.0,32.0,4.0,12.0,Yellow,1,0
Yellow-150_332-right-8,-14.0725,4.16,-14.36,4.6925,-16.645,8.8025,0.5925,0.0475,13.624474651296095,5.459754784398678,12.618377813594632,6.068361085636211,9.634887266158255,11.126003939382194,0.69473043401009,0.4751928773421301,3.0,11.0,1.0,11.0,-5.0,23.0,1.0,0.0,5.0,14.0,2.0,16.0,-1.0,26.0,4.0,5.0,Yellow,1,0
Yellow-150_332-right-9,-14.0775,4.4575,-14.005,5.255,-16.815,7.205,0.56,0.075,13.683551904817309,5.862945426377591,12.623921080973513,6.731884630375907,10.176427378282837,9.186072873491334,0.554227317803352,0.7250442904110369,3.0,11.0,2.0,13.0,-4.0,19.0,1.0,0.0,7.0,15.0,3.0,17.0,0.0,22.0,4.0,11.0,Yellow,1,0
Yellow-150_332-top-0,-14.7175,2.67,-14.34,5.7425,-14.8625,6.87,0.9425,0.0175,11.741479873681223,3.638570872607453,12.11843807400049,7.236858714950156,12.389404226706448,8.736929371185973,0.4057157418167253,0.21751328712331225,0.0,6.0,1.0,14.25,1.0,18.0,1.0,0.0,5.0,10.0,4.0,17.0,3.0,21.0,4.0,4.0,Yellow,0,1
Yellow-150_332-top-1,-16.965,7.17,-16.74,8.3875,-17.61,10.4125,0.98,0.055,11.70668146732636,16.40010697440499,11.889946470345023,17.506957979450235,11.897974807137459,20.818763075408203,0.44168735469588094,0.41521803313150224,0.0,11.0,1.0,16.0,-1.0,19.0,1.0,0.0,11.0,86.0,10.0,86.0,9.0,86.0,5.0,4.0,Yellow,0,1
Yellow-150_332-top-2,-16.3675,7.865,-16.6025,10.07,-17.83,11.4425,0.99,0.045,12.594005167753885,17.796870412834664,12.271142820262884,20.726288804777507,11.457280357177146,22.491807336074686,0.6449339885787245,0.4042071976679995,0.0,9.0,0.25,18.0,-5.0,20.0,1.0,0.0,13.0,85.0,10.0,87.0,9.0,86.0,5.0,4.0,Yellow,0,1
Yellow-150_332-top-3,-16.8625,7.885,-16.5225,10.19,-18.275,10.4975,0.955,0.0325,11.772641226744115,17.734374674986007,12.270938577955574,20.287381413369317,11.292394361961723,21.303158337153764,0.4223991626785969,0.30277538263674203,0.0,12.0,1.25,20.25,-5.0,18.0,1.0,0.0,11.0,86.0,11.0,87.0,9.0,86.0,5.0,4.0,Yellow,0,1
Yellow-150_332-top-4,-17.1225,6.31,-16.725,8.8075,-17.7625,9.95,0.985,0.035,11.49206956589056,15.479597697038308,12.084057103896335,17.8795873234576,11.928193419190313,20.210979918677474,0.5103195716048009,0.35225731082914497,-2.5,8.0,1.0,17.0,-3.5,18.0,1.0,0.0,11.0,83.0,8.0,86.0,9.0,86.0,5.0,4.0,Yellow,0,1
Yellow-150_332-top-5,-16.9075,9.0725,-16.58,10.3675,-17.59,12.1125,0.9825,0.075,11.877568578557916,21.05255968816045,12.30027813121572,21.78345107189185,12.381646211520852,24.20805482781219,0.4719646454623651,0.5292213033976648,-3.0,9.0,0.0,16.0,-4.0,18.0,1.0,0.0,10.0,86.0,9.0,87.0,11.0,86.0,5.0,4.0,Yellow,0,1
Yellow-150_332-top-6,-16.605,8.96,-17.0025,8.12,-17.6075,10.2325,0.9825,0.0475,12.328786332444865,20.859559031952525,11.645666473802505,17.374125895323925,12.258634878022917,20.69890226890882,0.5223752864077896,0.43093853395829745,0.0,9.0,0.0,14.0,0.0,18.0,1.0,0.0,10.0,86.0,9.0,86.0,12.0,86.0,5.0,5.0,Yellow,0,1
Yellow-150_332-top-7,-12.9975,19.04,-13.6725,11.4425,-15.8,12.1,1.005,0.0175,13.810478523302717,30.78136011169433,12.876908817792986,17.175686427641057,11.745419840007637,19.829094342812077,0.5529370202572124,0.17965087277891328,0.0,19.0,1.0,21.0,-4.0,18.0,1.0,0.0,9.0,86.0,11.0,86.0,11.0,86.0,5.0,3.0,Yellow,0,1
Yellow-150_332-top-8,-16.7175,9.86,-16.4675,11.3125,-17.98,11.8125,0.97,0.0675,12.18375160852126,21.36519550454371,12.363295330476033,22.508474455319366,11.753934978068989,23.781742407355786,0.5242012661359634,0.49351051820497555,-3.0,14.0,0.25,20.0,-5.0,18.0,1.0,0.0,14.0,86.0,9.0,87.0,11.0,86.0,5.0,4.0,Yellow,0,1
Yellow-150_332-top-9,-16.5175,9.59,-16.5975,9.8225,-18.1775,10.8475,1.01,0.0625,12.524049796622107,20.787308157891133,12.168841172795515,19.78571910371553,11.415418221990699,21.891947999619607,0.5055085035069102,0.4572926211446927,-1.75,12.25,-1.75,18.25,-5.0,18.0,1.0,0.0,9.0,86.0,10.0,87.0,9.0,86.0,5.0,4.0,Yellow,0,1
Yellow-150_46-back-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yellow,0,0
Yellow-150_46-back-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yellow,0,0
Yellow-150_46-back-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yellow,0,0
Yellow-150_46-back-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yellow,0,0
Yellow-150_46-back-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yellow,0,0
Yellow-150_46-back-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yellow,0,0
Yellow-150_46-back-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yellow,0,0
Yellow-150_46-back-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yellow,0,0
Yellow-150_46-back-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yellow,0,0
Yellow-150_46-back-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yellow,0,0
Yellow-150_46-right-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yellow,1,0
Yellow-150_46-right-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yellow,1,0
Yellow-150_46-right-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yellow,1,0
Yellow-150_46-right-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yellow,1,0
Yellow-150_46-right-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yellow,1,0
Yellow-150_46-right-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yellow,1,0
Yellow-150_46-right-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yellow,1,0
Yellow-150_46-right-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yellow,1,0
Yellow-150_46-right-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yellow,1,0
Yellow-150_46-right-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yellow,1,0
Yellow-150_46-top-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yellow,0,1
Yellow-150_46-top-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yellow,0,1
Yellow-150_46-top-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yellow,0,1
Yellow-150_46-top-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yellow,0,1
Yellow-150_46-top-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yellow,0,1
Yellow-150_46-top-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yellow,0,1
